strategy_id,source,instrument,session,filter,combined_n,combined_avgR,combined_sharpe,winter_n,winter_avgR,winter_wr,winter_sharpe,winter_maxdd,summer_n,summer_avgR,summer_wr,summer_sharpe,summer_maxdd,verdict
MNQ_0030_E1_RR1.0_CB4_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.5_CB2_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.5_CB3_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.5_CB4_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.5_CB5_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR1.0_CB1_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR1.5_CB1_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR2.0_CB1_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR2.5_CB1_ORB_G3,experimental,MNQ,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR1.0_CB4_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR1.5_CB4_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR2.0_CB1_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR2.0_CB4_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR2.0_CB5_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR2.5_CB1_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR2.5_CB4_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR2.5_CB5_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR3.0_CB1_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR3.0_CB2_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR3.0_CB3_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR3.0_CB4_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E1_RR4.0_CB1_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0900_E3_RR3.0_CB1_VOL_RV12_N20,experimental,MNQ,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR1.0_CB2_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR1.0_CB3_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR1.5_CB4_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR1.5_CB5_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.0_CB1_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.0_CB2_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.0_CB3_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.0_CB4_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.0_CB5_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.5_CB1_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.5_CB2_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.5_CB3_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.5_CB4_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR2.5_CB5_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR3.0_CB1_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR3.0_CB3_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR3.0_CB4_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR3.0_CB5_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E1_RR4.0_CB2_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E3_RR3.0_CB1_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_1800_E3_RR4.0_CB1_VOL_RV12_N20,experimental,MNQ,1800,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.0_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.0_CB2_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.5_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR1.5_CB2_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.0_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.0_CB2_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.0_CB3_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.0_CB4_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.0_CB5_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.5_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.5_CB2_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E1_RR2.5_CB3_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR1.0_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR1.5_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR2.0_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MNQ_0030_E3_RR2.5_CB1_VOL_RV12_N20,experimental,MNQ,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR4.0_CB5_ORB_L2,experimental,MES,0900,ORB_L2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR4.0_CB5_ORB_L2,experimental,MES,0030,ORB_L2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB2_ORB_L3,experimental,MES,0030,ORB_L3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB4_ORB_L3,experimental,MES,0030,ORB_L3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB5_ORB_L3,experimental,MES,0030,ORB_L3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB2_ORB_L3,experimental,MES,0030,ORB_L3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR3.0_CB5_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR4.0_CB1_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR4.0_CB4_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR4.0_CB5_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.0_CB1_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.5_CB1_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.0_CB1_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.5_CB1_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR4.0_CB1_ORB_L6,experimental,MES,0030,ORB_L6,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB5_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR3.0_CB2_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR4.0_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.0_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.5_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.0_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.5_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR4.0_CB1_ORB_L8,experimental,MES,0030,ORB_L8,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.0_CB2_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.0_CB4_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.5_CB2_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.5_CB3_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.5_CB5_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.0_CB1_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.0_CB2_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.5_CB2_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR3.0_CB2_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR4.0_CB1_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR4.0_CB2_ORB_G2,experimental,MES,0900,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB5_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB2_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB4_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB5_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB2_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB2_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.0_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.5_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.0_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.5_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR4.0_CB1_ORB_G2,experimental,MES,0030,ORB_G2,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.0_CB1_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.0_CB3_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.0_CB4_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.0_CB5_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.5_CB3_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR1.5_CB5_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.0_CB1_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.0_CB3_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.5_CB3_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR3.0_CB2_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR4.0_CB2_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E3_RR1.0_CB1_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E3_RR2.0_CB1_ORB_G3,experimental,MES,0900,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB5_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB2_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.5_CB4_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB2_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB5_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB2_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.0_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR1.5_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.0_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR2.5_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR3.0_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR4.0_CB1_ORB_G3,experimental,MES,0030,ORB_G3,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.0_CB2_VOL_RV12_N20,experimental,MES,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.0_CB3_VOL_RV12_N20,experimental,MES,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR2.5_CB2_VOL_RV12_N20,experimental,MES,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0900_E1_RR3.0_CB2_VOL_RV12_N20,experimental,MES,0900,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB1_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR1.0_CB4_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB1_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB3_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB4_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.0_CB5_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB1_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB2_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB4_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR2.5_CB5_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR3.0_CB1_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E1_RR3.0_CB2_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
MES_0030_E3_RR4.0_CB1_VOL_RV12_N20,experimental,MES,0030,VOL_RV12_N20,0,,,0,,,,0.0,0,,,,0.0,LOW-N
